Date,Symbol,Series,Prev Close,Open,High,Low,Last,Close,VWAP,Volume,text,twitter_text,text_Description14,twitter_text_Description14,text_doc_index,text_sent_index,text_neg,text_neu,text_pos,text_compound,text_sentence,twitter_text_doc_index,twitter_text_sent_index,twitter_text_neg,twitter_text_neu,twitter_text_pos,twitter_text_compound,twitter_text_sentence
22/03/21,RELIANCE,EQ,2082,2071,2074,2033.2,2061,2062.4,2050.93,8571196,Reliance Industries has sold three-fourths of the gas from coal seams in Madhya Pradesh to an affiliate at a price of just over $6 at current oil prices,,reliance industries has sold three fourths of the gas from coal seams in madhya pradesh to an affiliate at a price of just over 6 at current oil prices,,452,0,0,1,0,0,reliance industries has sold three fourths of the gas from coal seams in madhya pradesh to an affiliate at a price of just over 6 at current oil prices,,,,,,,
23/03/21,RELIANCE,EQ,2062.4,2061.95,2109.7,2056,2079.9,2087.5,2086.63,8039865,,,,,,,,,,,,,,,,,,
24/03/21,RELIANCE,EQ,2087.5,2079.75,2079.75,2040.4,2048.55,2047.3,2055.87,7763726,Saudi Aramco likely remains in discussion with Reliance Industries Ltd for a potential deal to buy a 20% stake in its oil-to-chemical (O2C) unit,"#SaudiAramco remains in discussion with #Reliance Industries Ltd for a potential deal to buy a 20% stake in its oil-to-chemical (O2C) unit, Morgan Stanley said on Monday citing the Saudi firm's analyst call post announcing 2020 earnings.

https://t.co/ISVFrheEJo",saudi aramco likely remains in discussion with reliance industries ltd for a potential deal to buy a 20 stake in its oil to chemical o2c unit, saudiaramco remains in discussion with reliance industries ltd for a potential deal to buy a 20 stake in its oil to chemical o2c unit morgan stanley said on monday citing the saudi firm s analyst call post announcing 2020 earnings. ,453,0,0,1,0,0,saudi aramco likely remains in discussion with reliance industries ltd for a potential deal to buy a 20 stake in its oil to chemical o2c unit,351,0,0,1,0,0, saudiaramco remains in discussion with reliance industries ltd for a potential deal to buy a 20 stake in its oil to chemical o2c unit morgan stanley said on monday citing the saudi firm s analyst call post announcing 2020 earnings.
25/03/21,RELIANCE,EQ,2047.3,2054,2054,1985,1993.95,1991.45,2011.25,10153757,,,,,,,,,,,,,,,,,,
26/03/21,RELIANCE,EQ,1991.45,2012,2013.7,1973.7,1994,1994.65,1995.09,9313160,Reliance Industries Ltd - promoted Hathway Cable & Datacom Ltd and Den Networks is to sell stakes via an offer for sale (OFS) on 26 and 30 March for ₹853 crore and ₹269 crore respectively,,reliance industries ltd promoted hathway cable datacom ltd and den networks is to sell stakes via an offer for sale ofs on 26 and 30 march for rs853 crore and rs269 crore respectively,,454,0,0,0.856,0.144,0.6369,reliance industries ltd promoted hathway cable datacom ltd and den networks is to sell stakes via an offer for sale ofs on 26 and 30 march for rs853 crore and rs269 crore respectively,,,,,,,
30/03/21,RELIANCE,EQ,1994.65,2008,2048.9,1991.55,2031.9,2029.3,2026.44,9433850,"Telecom department has received about Rs 5,000 crore from Reliance Jio, Bharti Airtel and Vodafone Idea in license fee and spectrum usage charges for the January-March quarter",,telecom department has received about rs 5 000 crore from reliance jio bharti airtel and vodafone idea in license fee and spectrum usage charges for the january march quarter,,455,0,0.07,0.93,0,-0.2732,telecom department has received about rs 5 000 crore from reliance jio bharti airtel and vodafone idea in license fee and spectrum usage charges for the january march quarter,,,,,,,
31/03/21,RELIANCE,EQ,2029.3,2018,2049.9,1999,2005.65,2003.1,2017.21,7499740,,"#ICYMI | #3PointAnalysis: Jio on Jan 1 made all voice calls to other networks in India free. Watch to know what this meant for the industry at large: https://t.co/ricsCvSREu

#Reliance #RelianceJio #Telecom #Jio @RelianceJio https://t.co/pZEaELZkui",, icymi 3pointanalysis jio on jan 1 made all voice calls to other networks in india free. watch to know what this meant for the industry at large reliance reliancejio telecom jio reliancejio ,,,,,,,,352,1,0,1.82,0.18,0.5106, icymi 3pointanalysis jio on jan 1 made all voice calls to other networks in india free.watch to know what this meant for the industry at large reliance reliancejio telecom jio reliancejio
01/04/21,RELIANCE,EQ,2003.1,2018,2030,2003.15,2020,2021.85,2017.89,5410307,,"Reliance Infrastructure has sold its Reliance Centre at Santacruz in Mumbai to @YESBANK for Rs 1,200 Cr. More details 👇

#Reliance #RIL #RelianceIndustries 

https://t.co/St9sbcDz41,#MarketsWithMC: Reliance Infrastructure share price added more than 9% after the company sold Reliance Centre in Mumbai to @YESBANK. 

#RIL #Reliance #RelianceIndustries #StockMarket 

https://t.co/OhaWgaO7pW",,reliance infrastructure has sold its reliance centre at santacruz in mumbai to yesbank for rs 1 200 cr. more details reliance ril relianceindustries reliance infrastructure share price added more than 9 after the company sold reliance centre in mumbai to yesbank. ril reliance relianceindustries stockmarket ,,,,,,,,353,3,0,2.909,0.091,0.296,reliance infrastructure has sold its reliance centre at santacruz in mumbai to yesbank for rs 1 200 cr.more details reliance ril relianceindustries reliance infrastructure share price added more than 9 after the company sold reliance centre in mumbai to yesbank.ril reliance relianceindustries stockmarket
05/04/21,RELIANCE,EQ,2021.85,2024.95,2025,1962.1,1992,1992.6,1986.24,6864856,Reliance Industries shareholders  approved the Scheme of Arrangement between Reliance Industries Limited & its shareholders and creditors and Reliance O2C Limited,,reliance industries shareholders approved the scheme of arrangement between reliance industries limited its shareholders and creditors and reliance o2c limited,,456,0,0.161,0.72,0.119,0,reliance industries shareholders approved the scheme of arrangement between reliance industries limited its shareholders and creditors and reliance o2c limited,,,,,,,
06/04/21,RELIANCE,EQ,1992.6,2004,2004.95,1969,1986.2,1984.3,1984.99,6465241,,,,,,,,,,,,,,,,,,
07/04/21,RELIANCE,EQ,1984.3,2000,2046.9,1993.3,2001.55,2002.85,2019.21,11198918,"Bharti Airtel announced an agreement with Reliance Jio to transfer the 'Right to Use' of Airtel's 800 MHz spectrum in Andhra Pradesh (3.75 MHz), Delhi (1.25 MHz) and Mumbai (2.50 MHz) to Jio. The agreement is subject to statutory approvals- 1/2,Through this agreement, Airtel will receive a consideration of Rs 1037.6 crores from Jio for the proposed transfer. In addition, Jio will assume future liabilities of Rs 459 crores relating to the spectrum- 2/2",,bharti airtel announced an agreement with reliance jio to transfer the right to use of airtel s 800 mhz spectrum in andhra pradesh 3.75 mhz delhi 1.25 mhz and mumbai 2.50 mhz to jio. the agreement is subject to statutory approvals 1 2 through this agreement airtel will receive a consideration of rs 1037.6 crores from jio for the proposed transfer. in addition jio will assume future liabilities of rs 459 crores relating to the spectrum 2 2,,457,3,0.101,2.593,0.306,1.0792,bharti airtel announced an agreement with reliance jio to transfer the right to use of airtel s 800 mhz spectrum in andhra pradesh 3.75 mhz delhi 1.25 mhz and mumbai 2.50 mhz to jio.the agreement is subject to statutory approvals 1 2 through this agreement airtel will receive a consideration of rs 1037.6 crores from jio for the proposed transfer.in addition jio will assume future liabilities of rs 459 crores relating to the spectrum 2 2,,,,,,,
08/04/21,RELIANCE,EQ,2002.85,2011,2022,1993,2006.4,2005.35,2006.16,7092878,"Sebi has imposed a total penalty of Rs 25 crore on current and former promoters of Reliance Industries Ltd , including Mukesh Ambani, Anil Ambani, their mother and other family members and entities linked to them for alleged violation of takeover rules",,sebi has imposed a total penalty of rs 25 crore on current and former promoters of reliance industries ltd including mukesh ambani anil ambani their mother and other family members and entities linked to them for alleged violation of takeover rules,,458,0,0.17,0.83,0,-0.7778,sebi has imposed a total penalty of rs 25 crore on current and former promoters of reliance industries ltd including mukesh ambani anil ambani their mother and other family members and entities linked to them for alleged violation of takeover rules,,,,,,,
09/04/21,RELIANCE,EQ,2005.35,1998.45,2006.35,1980,1983.45,1982.05,1989.08,6478482,"Reliance Jio Infocomm has launched various offers ahead of the Indian Premier League, which is set to begin today",,reliance jio infocomm has launched various offers ahead of the indian premier league which is set to begin today,,459,0,0,0.923,0.077,0.128,reliance jio infocomm has launched various offers ahead of the indian premier league which is set to begin today,,,,,,,
12/04/21,RELIANCE,EQ,1982.05,1959,1961.4,1900.25,1915.65,1911.15,1922.99,9646031,,,,,,,,,,,,,,,,,,
13/04/21,RELIANCE,EQ,1911.15,1924,1940.6,1917.85,1932.3,1931.8,1931.39,8958261,,,,,,,,,,,,,,,,,,
15/04/21,RELIANCE,EQ,1931.8,1926.3,1961,1913,1943,1944.3,1933.33,9102492,,"#COVID19Effect: #Reliance Industries has started supplying oxygen from Jamnagar to Maharashtra at no cost. Details 👇

#RIL #Reliance #Coronavirus 

https://t.co/VfE1GCnJKm",, covid19effect reliance industries has started supplying oxygen from jamnagar to maharashtra at no cost. details ril reliance coronavirus ,,,,,,,,354,1,0.145,1.855,0,-0.296, covid19effect reliance industries has started supplying oxygen from jamnagar to maharashtra at no cost.details ril reliance coronavirus
16/04/21,RELIANCE,EQ,1944.3,1936.6,1949.9,1926.45,1929,1932.1,1935.23,7225679,Mukesh Ambani sends oxygen from his refineries to aid Maharashtra’s fight against covid. Maharashtra will get 100 tons of the gas from Reliance,,mukesh ambani sends oxygen from his refineries to aid maharashtra s fight against covid. maharashtra will get 100 tons of the gas from reliance,,460,1,0.167,1.833,0,-0.3818,mukesh ambani sends oxygen from his refineries to aid maharashtra s fight against covid.maharashtra will get 100 tons of the gas from reliance,,,,,,,
19/04/21,RELIANCE,EQ,1932.1,1904,1916.4,1890,1903.05,1901.7,1902.57,8527967,"RIL promoter group co Sikka Ports plans to raise Rs 4,000 cr via bonds. The bond sale could well prompt other large firms to tap into the local debt market, which is drying up in the aftermath of localised lockdowns,The Department of Telecommunications has received 23.07 billion rupees from Bharti Airtel and Reliance Jio Infocomm for early use of spectrum auctioned in March",,ril promoter group co sikka ports plans to raise rs 4 000 cr via bonds. the bond sale could well prompt other large firms to tap into the local debt market which is drying up in the aftermath of localised lockdowns the department of telecommunications has received 23.07 billion rupees from bharti airtel and reliance jio infocomm for early use of spectrum auctioned in march,,461,1,0.048,1.913,0.04,-0.1027,ril promoter group co sikka ports plans to raise rs 4 000 cr via bonds.the bond sale could well prompt other large firms to tap into the local debt market which is drying up in the aftermath of localised lockdowns the department of telecommunications has received 23.07 billion rupees from bharti airtel and reliance jio infocomm for early use of spectrum auctioned in march,,,,,,,
20/04/21,RELIANCE,EQ,1901.7,1910.5,1919,1890.45,1905,1901.15,1906.74,7939490,,,,,,,,,,,,,,,,,,
22/04/21,RELIANCE,EQ,1901.15,1892.25,1914.45,1876.7,1905.1,1906.4,1898.59,6687573,,"Reliance will supply over 700 tonnes oxygen a day to COVID-hit states; thus benefitting 70,000 patients. 

#Reliance #RIL #OxygenCylinders #OxygenShortage 

https://t.co/lq9euvOBoL,#Breaking: #Reliance all set to buy iconic British Country Club Stoke Park for £60 million 
(ET Bureau)
Catch the day's latest news and updates: https://t.co/RZQrcbFp3b https://t.co/SgMag5XRdO",,reliance will supply over 700 tonnes oxygen a day to covid hit states thus benefitting 70 000 patients. reliance ril oxygencylinders oxygenshortage reliance all set to buy iconic british country club stoke park for ps60 million et bureau catch the day s latest news and updates ,,,,,,,,355,1,0,1.854,0.146,0.4404,reliance will supply over 700 tonnes oxygen a day to covid hit states thus benefitting 70 000 patients.reliance ril oxygencylinders oxygenshortage reliance all set to buy iconic british country club stoke park for ps60 million et bureau catch the day s latest news and updates
23/04/21,RELIANCE,EQ,1906.4,1906,1918.9,1895.35,1903.35,1904.35,1907.47,5459016,Reliance Industries Arm bought UK-based Stoke Park for 57 million pound sterling (around 5.93 billion rupees),,reliance industries arm bought uk based stoke park for 57 million pound sterling around 5.93 billion rupees ,,462,0,0,1,0,0,reliance industries arm bought uk based stoke park for 57 million pound sterling around 5.93 billion rupees,,,,,,,
26/04/21,RELIANCE,EQ,1904.35,1920,1962,1911.5,1938,1937.85,1941.32,9620785,"Reliance and BP start up second new deepwater gas field in India s KG D6 block,As India's health infrastructure gasps for oxygen, Reliance Industries  is in talks with VRV Asia Pacific, a Chart Group company, and a few others to purchase tankers for transporting liquid medical oxygen",,reliance and bp start up second new deepwater gas field in india s kg d6 block as india s health infrastructure gasps for oxygen reliance industries is in talks with vrv asia pacific a chart group company and a few others to purchase tankers for transporting liquid medical oxygen,,463,0,0.057,0.943,0,-0.4404,reliance and bp start up second new deepwater gas field in india s kg d6 block as india s health infrastructure gasps for oxygen reliance industries is in talks with vrv asia pacific a chart group company and a few others to purchase tankers for transporting liquid medical oxygen,,,,,,,
